-0.19492476,-0.003459856,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-19.62051,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-6.533334,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-3.5484705,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-7.666667,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
-0.19492476,0.011437305,0.0
